REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,10/01/2015 17:00,4613.6,24.73,TRADE
VIC1,10/01/2015 17:30,4621.47,25.97,TRADE
VIC1,10/01/2015 18:00,4602.22,26.01,TRADE
VIC1,10/01/2015 18:30,4536.16,23.5,TRADE
VIC1,10/01/2015 19:00,4454.21,22.67,TRADE
VIC1,10/01/2015 19:30,4384.19,22.74,TRADE
VIC1,10/01/2015 20:00,4389.29,24.61,TRADE
VIC1,10/01/2015 20:30,4417.48,22.73,TRADE
VIC1,10/01/2015 21:00,4398.67,22.22,TRADE
VIC1,10/01/2015 21:30,4279.12,18.72,TRADE
VIC1,10/01/2015 22:00,4135.03,16.92,TRADE
VIC1,10/01/2015 22:30,4060.38,17.38,TRADE
VIC1,10/01/2015 23:00,4076.55,15.45,TRADE
VIC1,10/01/2015 23:30,4411.13,18.41,TRADE
VIC1,11/01/2015 0:00,4495.31,18.85,TRADE
VIC1,11/01/2015 0:30,4242.94,18.64,TRADE
VIC1,11/01/2015 1:00,4027.93,18.52,TRADE
VIC1,11/01/2015 1:30,3902.13,20.11,TRADE
VIC1,11/01/2015 2:00,3720.55,18.71,TRADE
VIC1,11/01/2015 2:30,3533.05,14.78,TRADE
VIC1,11/01/2015 3:00,3435.21,17.44,TRADE
VIC1,11/01/2015 3:30,3410.56,16.52,TRADE
VIC1,11/01/2015 4:00,3391.19,14.55,TRADE
VIC1,11/01/2015 4:30,3369.1,16.65,TRADE
VIC1,11/01/2015 5:00,3398.98,14.82,TRADE
VIC1,11/01/2015 5:30,3431.4,14.95,TRADE
VIC1,11/01/2015 6:00,3451.74,14.58,TRADE
VIC1,11/01/2015 6:30,3564.96,17.25,TRADE
VIC1,11/01/2015 7:00,3682.1,19.82,TRADE
VIC1,11/01/2015 7:30,3717.18,20.35,TRADE
VIC1,11/01/2015 8:00,3832.32,20.89,TRADE
VIC1,11/01/2015 8:30,3932.53,17.85,TRADE
VIC1,11/01/2015 9:00,4016,18.75,TRADE
VIC1,11/01/2015 9:30,4105.9,18.96,TRADE
VIC1,11/01/2015 10:00,4148.03,14.56,TRADE
VIC1,11/01/2015 10:30,4135.47,16.51,TRADE
VIC1,11/01/2015 11:00,4183.37,15.1,TRADE
VIC1,11/01/2015 11:30,4144.35,15.53,TRADE
VIC1,11/01/2015 12:00,4213.06,15.98,TRADE
VIC1,11/01/2015 12:30,4228.49,15.55,TRADE
VIC1,11/01/2015 13:00,4230.15,15.47,TRADE
VIC1,11/01/2015 13:30,4248.39,15.99,TRADE
VIC1,11/01/2015 14:00,4262.53,15.62,TRADE
VIC1,11/01/2015 14:30,4320.96,15.57,TRADE
VIC1,11/01/2015 15:00,4435.61,15.93,TRADE
VIC1,11/01/2015 15:30,4543.69,18.19,TRADE
VIC1,11/01/2015 16:00,4677.12,18.68,TRADE
VIC1,11/01/2015 16:30,4748.97,18.29,TRADE
VIC1,11/01/2015 17:00,4836.22,18.35,TRADE
VIC1,11/01/2015 17:30,4870.26,19.99,TRADE
VIC1,11/01/2015 18:00,4901.38,22.36,TRADE
VIC1,11/01/2015 18:30,4839.38,23.69,TRADE
VIC1,11/01/2015 19:00,4774.54,23.09,TRADE
VIC1,11/01/2015 19:30,4680.93,24.24,TRADE
VIC1,11/01/2015 20:00,4640.37,20.48,TRADE
VIC1,11/01/2015 20:30,4707.19,26.71,TRADE
VIC1,11/01/2015 21:00,4633.09,25.44,TRADE
VIC1,11/01/2015 21:30,4477.97,18.74,TRADE
VIC1,11/01/2015 22:00,4276.03,14.64,TRADE
VIC1,11/01/2015 22:30,4189.24,14.2,TRADE
VIC1,11/01/2015 23:00,4191.4,14.83,TRADE
VIC1,11/01/2015 23:30,4532.24,20.13,TRADE
VIC1,12/01/2015 0:00,4579.66,19.62,TRADE
VIC1,12/01/2015 0:30,4332.17,14.95,TRADE
VIC1,12/01/2015 1:00,4167.04,14.53,TRADE
VIC1,12/01/2015 1:30,4026.71,15.42,TRADE
VIC1,12/01/2015 2:00,3880.98,15.5,TRADE
VIC1,12/01/2015 2:30,3821.91,14.52,TRADE
VIC1,12/01/2015 3:00,3766.02,14.5,TRADE
VIC1,12/01/2015 3:30,3779.7,14.5,TRADE
VIC1,12/01/2015 4:00,3811.37,15.3,TRADE
VIC1,12/01/2015 4:30,3925.6,15.22,TRADE
VIC1,12/01/2015 5:00,4093.82,14.2,TRADE
VIC1,12/01/2015 5:30,4359.96,15,TRADE
VIC1,12/01/2015 6:00,4613.81,20.14,TRADE
VIC1,12/01/2015 6:30,4952.99,27.57,TRADE
VIC1,12/01/2015 7:00,5251.74,34.8,TRADE
VIC1,12/01/2015 7:30,5283.93,35.58,TRADE
VIC1,12/01/2015 8:00,5432.77,40.45,TRADE
VIC1,12/01/2015 8:30,5556.65,35.04,TRADE
VIC1,12/01/2015 9:00,5628.82,35.66,TRADE
VIC1,12/01/2015 9:30,5712.48,37.88,TRADE
VIC1,12/01/2015 10:00,5803.08,37.17,TRADE
VIC1,12/01/2015 10:30,5894.88,36.33,TRADE
VIC1,12/01/2015 11:00,5982.31,37.78,TRADE
VIC1,12/01/2015 11:30,6041.65,40.44,TRADE
VIC1,12/01/2015 12:00,6125.87,38.95,TRADE
VIC1,12/01/2015 12:30,6203.58,39.09,TRADE
VIC1,12/01/2015 13:00,6267.93,39.4,TRADE
VIC1,12/01/2015 13:30,6368.38,37.58,TRADE
VIC1,12/01/2015 14:00,6439.01,40.96,TRADE
VIC1,12/01/2015 14:30,6523.91,43.02,TRADE
VIC1,12/01/2015 15:00,6628.54,44.56,TRADE
VIC1,12/01/2015 15:30,6712.39,42.85,TRADE
VIC1,12/01/2015 16:00,6864,43.91,TRADE
VIC1,12/01/2015 16:30,6879.02,45.81,TRADE
VIC1,12/01/2015 17:00,6876.44,46.61,TRADE
VIC1,12/01/2015 17:30,6756.15,42.17,TRADE
VIC1,12/01/2015 18:00,6662.33,41.94,TRADE
VIC1,12/01/2015 18:30,6510.23,38.74,TRADE
VIC1,12/01/2015 19:00,6343.72,41.6,TRADE
VIC1,12/01/2015 19:30,6122.26,36.25,TRADE
VIC1,12/01/2015 20:00,6021.89,39.56,TRADE
VIC1,12/01/2015 20:30,5975.01,37.86,TRADE
VIC1,12/01/2015 21:00,5760.92,34.46,TRADE
VIC1,12/01/2015 21:30,5453.91,33.28,TRADE
VIC1,12/01/2015 22:00,5160.03,28.03,TRADE
VIC1,12/01/2015 22:30,5014.48,30.05,TRADE
VIC1,12/01/2015 23:00,4921.24,27.21,TRADE
VIC1,12/01/2015 23:30,5230.96,30.94,TRADE
VIC1,13/01/2015 0:00,5168.76,30.73,TRADE
VIC1,13/01/2015 0:30,4842.44,21.01,TRADE
VIC1,13/01/2015 1:00,4679.53,20.2,TRADE
VIC1,13/01/2015 1:30,4547.81,20.2,TRADE
VIC1,13/01/2015 2:00,4396.6,19.37,TRADE
VIC1,13/01/2015 2:30,4295.27,17.45,TRADE
VIC1,13/01/2015 3:00,4213.29,18.15,TRADE
VIC1,13/01/2015 3:30,4241.39,17.98,TRADE
VIC1,13/01/2015 4:00,4239.56,18.7,TRADE
VIC1,13/01/2015 4:30,4287.91,20.23,TRADE
VIC1,13/01/2015 5:00,4396.61,18.82,TRADE
VIC1,13/01/2015 5:30,4622.04,22.76,TRADE
VIC1,13/01/2015 6:00,4888.71,24.33,TRADE
VIC1,13/01/2015 6:30,5173.2,31.49,TRADE
VIC1,13/01/2015 7:00,5410.22,34.82,TRADE
VIC1,13/01/2015 7:30,5476.06,31.22,TRADE
VIC1,13/01/2015 8:00,5640.74,32.73,TRADE
VIC1,13/01/2015 8:30,5708.39,34.79,TRADE
VIC1,13/01/2015 9:00,5774.21,35.35,TRADE
VIC1,13/01/2015 9:30,5812.03,34.57,TRADE
VIC1,13/01/2015 10:00,5835.73,32.47,TRADE
VIC1,13/01/2015 10:30,5869.43,32.05,TRADE
VIC1,13/01/2015 11:00,5963.76,35.85,TRADE
VIC1,13/01/2015 11:30,5975.25,32.93,TRADE
VIC1,13/01/2015 12:00,5945.31,36.67,TRADE
VIC1,13/01/2015 12:30,5917.88,31.37,TRADE
VIC1,13/01/2015 13:00,5827.74,28.99,TRADE
VIC1,13/01/2015 13:30,5827.58,28.35,TRADE
VIC1,13/01/2015 14:00,5806.31,26.28,TRADE
VIC1,13/01/2015 14:30,5786.38,26.17,TRADE
VIC1,13/01/2015 15:00,5903.84,28.04,TRADE
VIC1,13/01/2015 15:30,5852.49,27.28,TRADE
VIC1,13/01/2015 16:00,5892.9,28.74,TRADE
VIC1,13/01/2015 16:30,5825.14,28.41,TRADE
VIC1,13/01/2015 17:00,5760.58,28.24,TRADE
VIC1,13/01/2015 17:30,5633.96,25.34,TRADE
VIC1,13/01/2015 18:00,5597.25,26.17,TRADE
VIC1,13/01/2015 18:30,5482.14,24.01,TRADE
VIC1,13/01/2015 19:00,5412.81,24.07,TRADE
VIC1,13/01/2015 19:30,5266.25,28.74,TRADE
VIC1,13/01/2015 20:00,5236.96,28.59,TRADE
VIC1,13/01/2015 20:30,5327.78,29.25,TRADE
VIC1,13/01/2015 21:00,5223.06,28.32,TRADE
VIC1,13/01/2015 21:30,5028.31,28.3,TRADE
VIC1,13/01/2015 22:00,4797.23,25.28,TRADE
VIC1,13/01/2015 22:30,4683.38,24.43,TRADE
VIC1,13/01/2015 23:00,4651.02,23.77,TRADE
VIC1,13/01/2015 23:30,4909.48,26.09,TRADE
VIC1,14/01/2015 0:00,4857.72,26.25,TRADE
VIC1,14/01/2015 0:30,4541.63,15.4,TRADE
VIC1,14/01/2015 1:00,4333.19,15.63,TRADE
VIC1,14/01/2015 1:30,4218.74,15.18,TRADE
VIC1,14/01/2015 2:00,4079.23,15.09,TRADE
VIC1,14/01/2015 2:30,4000.74,15.08,TRADE
VIC1,14/01/2015 3:00,3984.77,15.59,TRADE
VIC1,14/01/2015 3:30,3930.65,15.09,TRADE
VIC1,14/01/2015 4:00,3932.27,16.55,TRADE
VIC1,14/01/2015 4:30,4060.93,16.72,TRADE
VIC1,14/01/2015 5:00,4257.57,16.88,TRADE
VIC1,14/01/2015 5:30,4590.1,21.73,TRADE
VIC1,14/01/2015 6:00,4828.71,23.83,TRADE
VIC1,14/01/2015 6:30,5104.85,28.7,TRADE
VIC1,14/01/2015 7:00,5301.03,37.58,TRADE
VIC1,14/01/2015 7:30,5331.55,35.07,TRADE
VIC1,14/01/2015 8:00,5443.63,40.23,TRADE
VIC1,14/01/2015 8:30,5525.13,40.84,TRADE
VIC1,14/01/2015 9:00,5579.89,39.38,TRADE
VIC1,14/01/2015 9:30,5596.41,36.31,TRADE
VIC1,14/01/2015 10:00,5584.13,34.31,TRADE
VIC1,14/01/2015 10:30,5604,36.73,TRADE
VIC1,14/01/2015 11:00,5584.36,31.87,TRADE
VIC1,14/01/2015 11:30,5579.29,34.61,TRADE
VIC1,14/01/2015 12:00,5594.67,31.71,TRADE
VIC1,14/01/2015 12:30,5631.02,31.77,TRADE
VIC1,14/01/2015 13:00,5633.9,32.25,TRADE
VIC1,14/01/2015 13:30,5611.02,30.64,TRADE
VIC1,14/01/2015 14:00,5505.21,30.47,TRADE
VIC1,14/01/2015 14:30,5475.98,28.94,TRADE
VIC1,14/01/2015 15:00,5437.5,28.91,TRADE
VIC1,14/01/2015 15:30,5463.61,27.98,TRADE
VIC1,14/01/2015 16:00,5468.52,30.29,TRADE
VIC1,14/01/2015 16:30,5450.44,31.33,TRADE
VIC1,14/01/2015 17:00,5417.81,29.78,TRADE
VIC1,14/01/2015 17:30,5303.12,27.81,TRADE
VIC1,14/01/2015 18:00,5222.32,27.95,TRADE
VIC1,14/01/2015 18:30,5102.4,29.57,TRADE
VIC1,14/01/2015 19:00,4979.63,28.84,TRADE
VIC1,14/01/2015 19:30,4969.47,33.54,TRADE
VIC1,14/01/2015 20:00,4971.81,43.43,TRADE
VIC1,14/01/2015 20:30,4932.94,38.1,TRADE
VIC1,14/01/2015 21:00,4869.88,31.09,TRADE
VIC1,14/01/2015 21:30,4674.87,28.71,TRADE
VIC1,14/01/2015 22:00,4522.33,24.87,TRADE
VIC1,14/01/2015 22:30,4349.34,30.1,TRADE
VIC1,14/01/2015 23:00,4390.7,27.5,TRADE
VIC1,14/01/2015 23:30,4654.23,29.28,TRADE
VIC1,15/01/2015 0:00,4687.88,30.66,TRADE
VIC1,15/01/2015 0:30,4485.71,27.62,TRADE
VIC1,15/01/2015 1:00,4279.63,23.96,TRADE
VIC1,15/01/2015 1:30,4214.92,20.24,TRADE
VIC1,15/01/2015 2:00,4086.87,19.45,TRADE
VIC1,15/01/2015 2:30,3962.46,16.44,TRADE
VIC1,15/01/2015 3:00,3820.04,14.75,TRADE
VIC1,15/01/2015 3:30,3849.81,15.84,TRADE
VIC1,15/01/2015 4:00,3866.01,14.59,TRADE
VIC1,15/01/2015 4:30,4020.63,17.32,TRADE
VIC1,15/01/2015 5:00,4179.66,20.76,TRADE
VIC1,15/01/2015 5:30,4477.6,24.85,TRADE
VIC1,15/01/2015 6:00,4708.7,27.78,TRADE
VIC1,15/01/2015 6:30,5000.27,31.71,TRADE
VIC1,15/01/2015 7:00,5229.28,37.25,TRADE
VIC1,15/01/2015 7:30,5231.16,37.19,TRADE
VIC1,15/01/2015 8:00,5315.82,38.92,TRADE
VIC1,15/01/2015 8:30,5402.53,43.38,TRADE
VIC1,15/01/2015 9:00,5386.26,37.8,TRADE
VIC1,15/01/2015 9:30,5350.38,35.12,TRADE
VIC1,15/01/2015 10:00,5330.14,36.99,TRADE
VIC1,15/01/2015 10:30,5402.67,36.73,TRADE
VIC1,15/01/2015 11:00,5448.24,36.08,TRADE
VIC1,15/01/2015 11:30,5407.29,36.3,TRADE
VIC1,15/01/2015 12:00,5405.41,32.7,TRADE
VIC1,15/01/2015 12:30,5446.59,34.37,TRADE
VIC1,15/01/2015 13:00,5322.24,32.68,TRADE
VIC1,15/01/2015 13:30,5320.82,32.05,TRADE
VIC1,15/01/2015 14:00,5317.9,32.01,TRADE
VIC1,15/01/2015 14:30,5331.04,32.01,TRADE
VIC1,15/01/2015 15:00,5333.21,31.92,TRADE
VIC1,15/01/2015 15:30,5335.07,31.99,TRADE
VIC1,15/01/2015 16:00,5349.79,31.57,TRADE
VIC1,15/01/2015 16:30,5370.89,33.08,TRADE
VIC1,15/01/2015 17:00,5353.83,32.78,TRADE
VIC1,15/01/2015 17:30,5285.02,29.17,TRADE
VIC1,15/01/2015 18:00,5252.09,29.72,TRADE
VIC1,15/01/2015 18:30,5153.96,29.63,TRADE
VIC1,15/01/2015 19:00,5147.88,37.92,TRADE
VIC1,15/01/2015 19:30,5094.77,33.49,TRADE
VIC1,15/01/2015 20:00,5098.88,34.08,TRADE
VIC1,15/01/2015 20:30,5121.21,35.66,TRADE
VIC1,15/01/2015 21:00,5018.63,35.3,TRADE
VIC1,15/01/2015 21:30,4861.15,31.63,TRADE
VIC1,15/01/2015 22:00,4695.99,28.39,TRADE
VIC1,15/01/2015 22:30,4571.28,31.03,TRADE
VIC1,15/01/2015 23:00,4579.81,30.4,TRADE
VIC1,15/01/2015 23:30,4911.02,28.97,TRADE
VIC1,16/01/2015 0:00,4952.39,28.4,TRADE
VIC1,16/01/2015 0:30,4642.03,23.99,TRADE
VIC1,16/01/2015 1:00,4477.2,19.49,TRADE
VIC1,16/01/2015 1:30,4367.67,16.9,TRADE
VIC1,16/01/2015 2:00,4251.39,15.99,TRADE
VIC1,16/01/2015 2:30,4083.24,14.8,TRADE
VIC1,16/01/2015 3:00,4002.27,14.33,TRADE
VIC1,16/01/2015 3:30,3983.43,14.25,TRADE
VIC1,16/01/2015 4:00,4014.8,14.2,TRADE
VIC1,16/01/2015 4:30,4090.54,15.88,TRADE
VIC1,16/01/2015 5:00,4244.77,18.46,TRADE
VIC1,16/01/2015 5:30,4477.51,20.59,TRADE
VIC1,16/01/2015 6:00,4657.63,22.78,TRADE
VIC1,16/01/2015 6:30,4955.8,25.42,TRADE
VIC1,16/01/2015 7:00,5179.4,29.42,TRADE
VIC1,16/01/2015 7:30,5161.14,31.39,TRADE
VIC1,16/01/2015 8:00,5209.08,29.75,TRADE
VIC1,16/01/2015 8:30,5222.1,26.46,TRADE
VIC1,16/01/2015 9:00,5137.17,25.4,TRADE
VIC1,16/01/2015 9:30,5161.98,24.31,TRADE
VIC1,16/01/2015 10:00,5121.73,24.13,TRADE
VIC1,16/01/2015 10:30,5102.76,23.61,TRADE
VIC1,16/01/2015 11:00,5031.53,22.17,TRADE
VIC1,16/01/2015 11:30,5029.57,21.91,TRADE
VIC1,16/01/2015 12:00,5025.65,20.98,TRADE
VIC1,16/01/2015 12:30,5077.99,21,TRADE
VIC1,16/01/2015 13:00,5101.95,19.2,TRADE
VIC1,16/01/2015 13:30,5145.6,19.03,TRADE
VIC1,16/01/2015 14:00,5151.75,19.85,TRADE
VIC1,16/01/2015 14:30,5236.72,23.13,TRADE
VIC1,16/01/2015 15:00,5259.15,21.96,TRADE
VIC1,16/01/2015 15:30,5320.65,24.48,TRADE
VIC1,16/01/2015 16:00,5344.43,26.67,TRADE
VIC1,16/01/2015 16:30,5415.88,29.46,TRADE
VIC1,16/01/2015 17:00,5450.51,29.68,TRADE
VIC1,16/01/2015 17:30,5317.19,26.13,TRADE
VIC1,16/01/2015 18:00,5275.78,20.59,TRADE
VIC1,16/01/2015 18:30,5150.98,18.49,TRADE
VIC1,16/01/2015 19:00,5065.61,19.86,TRADE
VIC1,16/01/2015 19:30,4978.76,22.45,TRADE
VIC1,16/01/2015 20:00,4968.3,31.41,TRADE
VIC1,16/01/2015 20:30,4932.94,27.89,TRADE
VIC1,16/01/2015 21:00,4871.33,27.6,TRADE
VIC1,16/01/2015 21:30,4673.65,24.94,TRADE
VIC1,16/01/2015 22:00,4465.39,23.98,TRADE
VIC1,16/01/2015 22:30,4409.71,24.1,TRADE
VIC1,16/01/2015 23:00,4434.12,23.47,TRADE
VIC1,16/01/2015 23:30,4750.36,21.81,TRADE
VIC1,17/01/2015 0:00,4679.27,21.78,TRADE
VIC1,17/01/2015 0:30,4445.04,19.5,TRADE
VIC1,17/01/2015 1:00,4239.95,20.03,TRADE
VIC1,17/01/2015 1:30,4034.1,16.97,TRADE
VIC1,17/01/2015 2:00,3869.87,15.07,TRADE
VIC1,17/01/2015 2:30,3733.24,14.86,TRADE
VIC1,17/01/2015 3:00,3645.22,13.95,TRADE
VIC1,17/01/2015 3:30,3608.02,13.11,TRADE
VIC1,17/01/2015 4:00,3573.29,10.29,TRADE
VIC1,17/01/2015 4:30,3628.61,13.98,TRADE
VIC1,17/01/2015 5:00,3690.81,14.24,TRADE
VIC1,17/01/2015 5:30,3771.78,14.79,TRADE
VIC1,17/01/2015 6:00,3807.89,15.77,TRADE
VIC1,17/01/2015 6:30,3971.56,16.71,TRADE
VIC1,17/01/2015 7:00,4101.64,19.97,TRADE
VIC1,17/01/2015 7:30,4056.49,19.6,TRADE
VIC1,17/01/2015 8:00,4142.49,19.13,TRADE
VIC1,17/01/2015 8:30,4249.39,20.61,TRADE
VIC1,17/01/2015 9:00,4242.79,19.46,TRADE
VIC1,17/01/2015 9:30,4280.47,19.21,TRADE
VIC1,17/01/2015 10:00,4321.62,17.27,TRADE
VIC1,17/01/2015 10:30,4294.73,17.15,TRADE
VIC1,17/01/2015 11:00,4241.76,17.98,TRADE
VIC1,17/01/2015 11:30,4196.86,18.08,TRADE
VIC1,17/01/2015 12:00,4133.83,18.02,TRADE
VIC1,17/01/2015 12:30,4087.11,17.96,TRADE
VIC1,17/01/2015 13:00,4052.44,18.05,TRADE
VIC1,17/01/2015 13:30,4058.91,18.69,TRADE
VIC1,17/01/2015 14:00,4064.66,17.72,TRADE
VIC1,17/01/2015 14:30,4076.28,19.72,TRADE
VIC1,17/01/2015 15:00,4119.61,20.23,TRADE
VIC1,17/01/2015 15:30,4199.93,19.71,TRADE
VIC1,17/01/2015 16:00,4303.79,21.15,TRADE
VIC1,17/01/2015 16:30,4394.55,23.82,TRADE
VIC1,17/01/2015 17:00,4431.59,27.6,TRADE
VIC1,17/01/2015 17:30,4452.07,20.93,TRADE
VIC1,17/01/2015 18:00,4464.13,20.16,TRADE
VIC1,17/01/2015 18:30,4431.78,19.4,TRADE
VIC1,17/01/2015 19:00,4379.33,25.85,TRADE
VIC1,17/01/2015 19:30,4272.02,17.16,TRADE
VIC1,17/01/2015 20:00,4310.39,22.78,TRADE
VIC1,17/01/2015 20:30,4402.94,27.57,TRADE
VIC1,17/01/2015 21:00,4341.32,27.56,TRADE
VIC1,17/01/2015 21:30,4239.51,24.21,TRADE
VIC1,17/01/2015 22:00,4077.53,14.73,TRADE
VIC1,17/01/2015 22:30,4047.03,14.2,TRADE
VIC1,17/01/2015 23:00,4093.78,14.9,TRADE
VIC1,17/01/2015 23:30,4481.2,21.41,TRADE
VIC1,18/01/2015 0:00,4509.57,-148.26,TRADE
VIC1,18/01/2015 0:30,4202.91,25.45,TRADE
VIC1,18/01/2015 1:00,4011.01,14.2,TRADE
VIC1,18/01/2015 1:30,3930.22,14.2,TRADE
VIC1,18/01/2015 2:00,3833.86,14.2,TRADE
VIC1,18/01/2015 2:30,3690.71,14.48,TRADE
VIC1,18/01/2015 3:00,3577.46,14.3,TRADE
VIC1,18/01/2015 3:30,3485.86,14.2,TRADE
VIC1,18/01/2015 4:00,3459.78,14.2,TRADE
VIC1,18/01/2015 4:30,3485.99,14.2,TRADE
VIC1,18/01/2015 5:00,3509.6,14.2,TRADE
VIC1,18/01/2015 5:30,3522.68,14.2,TRADE
VIC1,18/01/2015 6:00,3585.78,14.2,TRADE
VIC1,18/01/2015 6:30,3679.37,14.2,TRADE
VIC1,18/01/2015 7:00,3783.32,14.9,TRADE
VIC1,18/01/2015 7:30,3750.3,16.38,TRADE
VIC1,18/01/2015 8:00,3829.07,14.89,TRADE
VIC1,18/01/2015 8:30,3954.25,15.87,TRADE
VIC1,18/01/2015 9:00,4033.63,15.98,TRADE
VIC1,18/01/2015 9:30,4142.47,20.62,TRADE
VIC1,18/01/2015 10:00,4139.62,17.41,TRADE
VIC1,18/01/2015 10:30,4147.02,20.63,TRADE
VIC1,18/01/2015 11:00,4184.92,24.81,TRADE
VIC1,18/01/2015 11:30,4204.16,20.74,TRADE
VIC1,18/01/2015 12:00,4180.52,25.63,TRADE
VIC1,18/01/2015 12:30,4145.83,26.67,TRADE
VIC1,18/01/2015 13:00,4103.05,18.43,TRADE
VIC1,18/01/2015 13:30,4051.91,16.57,TRADE
VIC1,18/01/2015 14:00,4089.54,17.33,TRADE
VIC1,18/01/2015 14:30,4084.83,18.18,TRADE
VIC1,18/01/2015 15:00,4110.73,17.06,TRADE
VIC1,18/01/2015 15:30,4171.4,15.8,TRADE
VIC1,18/01/2015 16:00,4245.26,20.73,TRADE
VIC1,18/01/2015 16:30,4332.58,30.21,TRADE
VIC1,18/01/2015 17:00,4399.12,31.11,TRADE
VIC1,18/01/2015 17:30,4464.22,28.44,TRADE
VIC1,18/01/2015 18:00,4489.63,27.22,TRADE
VIC1,18/01/2015 18:30,4461.06,25.1,TRADE
VIC1,18/01/2015 19:00,4418.94,27.21,TRADE
VIC1,18/01/2015 19:30,4391.77,27.14,TRADE
VIC1,18/01/2015 20:00,4441.74,33.24,TRADE
VIC1,18/01/2015 20:30,4527.8,36.62,TRADE
VIC1,18/01/2015 21:00,4497.84,35.12,TRADE
VIC1,18/01/2015 21:30,4353.18,28.35,TRADE
VIC1,18/01/2015 22:00,4162.43,20.46,TRADE
VIC1,18/01/2015 22:30,4092.54,18.2,TRADE
VIC1,18/01/2015 23:00,4118.45,18.01,TRADE
VIC1,18/01/2015 23:30,4469.57,22.47,TRADE
VIC1,19/01/2015 0:00,4495.02,25.64,TRADE
VIC1,19/01/2015 0:30,4293.4,23.9,TRADE
VIC1,19/01/2015 1:00,4120.09,20.89,TRADE
VIC1,19/01/2015 1:30,4003.16,17.89,TRADE
VIC1,19/01/2015 2:00,3919.14,16.31,TRADE
VIC1,19/01/2015 2:30,3834.32,15.7,TRADE
VIC1,19/01/2015 3:00,3756.69,14.53,TRADE
VIC1,19/01/2015 3:30,3745.7,14.39,TRADE
VIC1,19/01/2015 4:00,3809.61,14.2,TRADE
VIC1,19/01/2015 4:30,3955.7,16.46,TRADE
VIC1,19/01/2015 5:00,4112.84,21.59,TRADE
VIC1,19/01/2015 5:30,4341.9,24.42,TRADE
VIC1,19/01/2015 6:00,4579.55,27.08,TRADE
VIC1,19/01/2015 6:30,4882.76,29.34,TRADE
VIC1,19/01/2015 7:00,5136.94,33.4,TRADE
VIC1,19/01/2015 7:30,5100.51,32.41,TRADE
VIC1,19/01/2015 8:00,5154.35,34.07,TRADE
VIC1,19/01/2015 8:30,5207.36,30.38,TRADE
VIC1,19/01/2015 9:00,5201.13,28.86,TRADE
VIC1,19/01/2015 9:30,5171.37,28.33,TRADE
VIC1,19/01/2015 10:00,5160.67,29.04,TRADE
VIC1,19/01/2015 10:30,5159.21,29.19,TRADE
VIC1,19/01/2015 11:00,5174.16,31,TRADE
VIC1,19/01/2015 11:30,5169.67,31.42,TRADE
VIC1,19/01/2015 12:00,5181,31.55,TRADE
VIC1,19/01/2015 12:30,5241.99,32.48,TRADE
VIC1,19/01/2015 13:00,5309.18,32.61,TRADE
VIC1,19/01/2015 13:30,5343.09,33.23,TRADE
VIC1,19/01/2015 14:00,5365.09,32.97,TRADE
VIC1,19/01/2015 14:30,5403.72,30.92,TRADE
VIC1,19/01/2015 15:00,5419.24,31.12,TRADE
VIC1,19/01/2015 15:30,5506.11,30.59,TRADE
VIC1,19/01/2015 16:00,5542.1,31.05,TRADE
VIC1,19/01/2015 16:30,5539.9,31.09,TRADE
VIC1,19/01/2015 17:00,5535.65,33.26,TRADE
VIC1,19/01/2015 17:30,5390.6,31.13,TRADE
VIC1,19/01/2015 18:00,5339.34,30.84,TRADE
VIC1,19/01/2015 18:30,5226.8,31.26,TRADE
VIC1,19/01/2015 19:00,5139.67,28.34,TRADE
VIC1,19/01/2015 19:30,5044.37,27.91,TRADE
VIC1,19/01/2015 20:00,5028.52,27.45,TRADE
VIC1,19/01/2015 20:30,5099.15,29.59,TRADE
VIC1,19/01/2015 21:00,5036.29,27.34,TRADE
VIC1,19/01/2015 21:30,4873.46,22.32,TRADE
VIC1,19/01/2015 22:00,4688.86,16.74,TRADE
VIC1,19/01/2015 22:30,4591.56,14.61,TRADE
VIC1,19/01/2015 23:00,4557.88,16.24,TRADE
VIC1,19/01/2015 23:30,4877.48,17.14,TRADE
VIC1,20/01/2015 0:00,4853.82,18.17,TRADE
VIC1,20/01/2015 0:30,4603.6,17.12,TRADE
VIC1,20/01/2015 1:00,4481.61,16.64,TRADE
VIC1,20/01/2015 1:30,4304.9,15.1,TRADE
VIC1,20/01/2015 2:00,4200.03,14.77,TRADE
VIC1,20/01/2015 2:30,4094.91,14.63,TRADE
VIC1,20/01/2015 3:00,4042,14.32,TRADE
VIC1,20/01/2015 3:30,4011.59,12.62,TRADE
VIC1,20/01/2015 4:00,4013.44,12.18,TRADE
VIC1,20/01/2015 4:30,4045.07,13,TRADE
VIC1,20/01/2015 5:00,4223.43,14.45,TRADE
VIC1,20/01/2015 5:30,4455.26,16.94,TRADE
VIC1,20/01/2015 6:00,4730.13,17.34,TRADE
VIC1,20/01/2015 6:30,5021.12,18.55,TRADE
VIC1,20/01/2015 7:00,5316.52,24.63,TRADE
VIC1,20/01/2015 7:30,5344.08,24.7,TRADE
VIC1,20/01/2015 8:00,5447.15,26.44,TRADE
VIC1,20/01/2015 8:30,5525.33,25.88,TRADE
VIC1,20/01/2015 9:00,5549.48,26.04,TRADE
